east_phi,west_phi
-0.08159,-0.08159
-0.05978,-0.05978
-0.03796,-0.03796
-0.01614,-0.01614
0.00567,0.00567
0.02749,0.02749
0.04931,0.04931
0.07112,0.07112
0.09294,0.09294
0.11476,0.11476
0.13657,0.13657
0.15839,0.15839
0.18020,0.18020
0.20202,0.20202
0.22384,0.22384
0.24565,0.24565
0.26747,0.26747
0.28929,0.28929
0.31110,0.31110
0.33292,0.33292
0.35474,0.35474
0.37656,0.37656
0.39837,0.39837
0.42019,0.42019
0.44200,0.44200
0.46382,0.46382
0.48564,0.48564
0.50745,0.50745
0.52927,0.52927
0.55109,0.55109
0.57290,0.57290
0.59472,0.59472
0.61654,0.61654
0.63835,0.63835
0.66017,0.66017
0.68199,0.68199
0.70380,0.70380
0.72562,0.72562
0.74744,0.74744
0.76925,0.76925
0.79107,0.79107
0.81289,0.81289
0.83470,0.83470
0.85652,0.85652
0.87834,0.87834
0.90015,0.90015
0.92197,0.92197
0.94379,0.94379
0.96560,0.96560
0.98742,0.98742
1.00924,1.00924
1.03105,1.03105
1.05287,1.05287
1.07469,1.07469
1.09650,1.09650
1.11832,1.11832
1.14014,1.14014
1.16195,1.16195
1.18377,1.18377
1.20559,1.20559
1.22740,1.22740
1.24922,1.24922
1.27104,1.27104
1.29285,1.29285
1.31467,1.31467
1.33649,1.33649
1.35830,1.35830
1.38012,1.38012
1.40194,1.40194
1.42375,1.42375
1.44557,1.44557
1.46739,1.46739
1.48920,1.48920
1.51102,1.51102
1.53284,1.53284
1.55465,1.55465
-1.56512,-1.56512
-1.54331,-1.54331
-1.52149,-1.52149
-1.49967,-1.49967
-1.47786,-1.47786
-1.45604,-1.45604
-1.43422,-1.43422
-1.41241,-1.41241
-1.39059,-1.39059
-1.36877,-1.36877
-1.34696,-1.34696
-1.32514,-1.32514
-1.30332,-1.30332
-1.28151,-1.28151
-1.25969,-1.25969
-1.23787,-1.23787
-1.21606,-1.21606
-1.19424,-1.19424
-1.17243,-1.17243
-1.15061,-1.15061
-1.12879,-1.12879
-1.10698,-1.10698
-1.08516,-1.08516
-1.06334,-1.06334
-1.04153,-1.04153
-1.01971,-1.01971
-0.99789,-0.99789
-0.97608,-0.97608
-0.95426,-0.95426
-0.93244,-0.93244
-0.91063,-0.91063
-0.88881,-0.88881
-0.86699,-0.86699
-0.84518,-0.84518
-0.82336,-0.82336
-0.80154,-0.80154
-0.77973,-0.77973
-0.75791,-0.75791
-0.73609,-0.73609
-0.71428,-0.71428
-0.69246,-0.69246
-0.67064,-0.67064
-0.64883,-0.64883
-0.62701,-0.62701
-0.60519,-0.60519
-0.58338,-0.58338
-0.56156,-0.56156
-0.53974,-0.53974
-0.51793,-0.51793
-0.49611,-0.49611
-0.47429,-0.47429
-0.45248,-0.45248
-0.43066,-0.43066
-0.40884,-0.40884
-0.38703,-0.38703
-0.36521,-0.36521
-0.34339,-0.34339
-0.32158,-0.32158
-0.29976,-0.29976
-0.27794,-0.27794
-0.25613,-0.25613
-0.23431,-0.23431
-0.21249,-0.21249
-0.19068,-0.19068
-0.16886,-0.16886
-0.14704,-0.14704
-0.12523,-0.12523
-0.10341,-0.10341
-0.08159,-0.08159
-0.05978,-0.05978
-0.03796,-0.03796
-0.01614,-0.01614
0.01658,0.01658
0.03840,0.03840
0.06021,0.06021
0.08203,0.08203
0.10385,0.10385
0.12566,0.12566
0.14748,0.14748
0.16930,0.16930
0.19111,0.19111
0.21293,0.21293
0.23475,0.23475
0.25656,0.25656
0.27838,0.27838
0.30020,0.30020
0.32201,0.32201
0.34383,0.34383
0.36565,0.36565
0.38746,0.38746
0.40928,0.40928
0.43110,0.43110
0.45291,0.45291
0.47473,0.47473
0.49655,0.49655
0.51836,0.51836
0.54018,0.54018
0.56200,0.56200
0.58381,0.58381
0.60563,0.60563
0.62745,0.62745
0.64926,0.64926
0.67108,0.67108
0.69290,0.69290
0.71471,0.71471
0.73653,0.73653
0.75835,0.75835
0.78016,0.78016
0.80198,0.80198
0.82380,0.82380
0.84561,0.84561
0.86743,0.86743
0.88925,0.88925
0.91106,0.91106
0.93288,0.93288
0.95470,0.95470
0.97651,0.97651
0.99833,0.99833
1.02015,1.02015
1.04196,1.04196
1.06378,1.06378
1.08559,1.08559
1.10741,1.10741
1.12923,1.12923
1.15104,1.15104
1.17286,1.17286
1.19468,1.19468
1.21649,1.21649
1.23831,1.23831
1.26013,1.26013
1.28194,1.28194
1.30376,1.30376
1.32558,1.32558
1.34739,1.34739
1.36921,1.36921
1.39103,1.39103
1.41284,1.41284
1.43466,1.43466
1.45648,1.45648
1.47829,1.47829
1.50011,1.50011
1.52193,1.52193
1.54374,1.54374
1.56556,1.56556
-1.55422,-1.55422
-1.53240,-1.53240
-1.51058,-1.51058
-1.48877,-1.48877
-1.46695,-1.46695
-1.44513,-1.44513
-1.42332,-1.42332
-1.40150,-1.40150
-1.37968,-1.37968
-1.35787,-1.35787
-1.33605,-1.33605
-1.31423,-1.31423
-1.29242,-1.29242
-1.27060,-1.27060
-1.24878,-1.24878
-1.22697,-1.22697
-1.20515,-1.20515
-1.18333,-1.18333
-1.16152,-1.16152
-1.13970,-1.13970
-1.11788,-1.11788
-1.09607,-1.09607
-1.07425,-1.07425
-1.05243,-1.05243
-1.03062,-1.03062
-1.00880,-1.00880
-0.98698,-0.98698
-0.96517,-0.96517
-0.94335,-0.94335
-0.92153,-0.92153
-0.89972,-0.89972
-0.87790,-0.87790
-0.85608,-0.85608
-0.83427,-0.83427
-0.81245,-0.81245
-0.79063,-0.79063
-0.76882,-0.76882
-0.74700,-0.74700
-0.72518,-0.72518
-0.70337,-0.70337
-0.68155,-0.68155
-0.65973,-0.65973
-0.63792,-0.63792
-0.61610,-0.61610
-0.59428,-0.59428
-0.57247,-0.57247
-0.55065,-0.55065
-0.52884,-0.52884
-0.50702,-0.50702
-0.48520,-0.48520
-0.46339,-0.46339
-0.44157,-0.44157
-0.41975,-0.41975
-0.39794,-0.39794
-0.37612,-0.37612
-0.35430,-0.35430
-0.33249,-0.33249
-0.31067,-0.31067
-0.28885,-0.28885
-0.26704,-0.26704
-0.24522,-0.24522
-0.22340,-0.22340
-0.20159,-0.20159
-0.17977,-0.17977
-0.15795,-0.15795
-0.13614,-0.13614
-0.11432,-0.11432
-0.09250,-0.09250
-0.07069,-0.07069
-0.04887,-0.04887
-0.02705,-0.02705
-0.00524,-0.00524
0.01658,0.01658
0.03840,0.03840
0.06021,0.06021
0.08203,0.08203
0.10385,0.10385
0.12566,0.12566
0.14748,0.14748
0.16930,0.16930
0.19111,0.19111
0.21293,0.21293
0.23475,0.23475
0.25656,0.25656
0.27838,0.27838
0.30020,0.30020
0.32201,0.32201
0.34383,0.34383
0.36565,0.36565
0.38746,0.38746
0.40928,0.40928
0.43110,0.43110
0.45291,0.45291
0.47473,0.47473
0.49655,0.49655
0.51836,0.51836
0.54018,0.54018
0.56200,0.56200
0.58381,0.58381
0.60563,0.60563
0.62745,0.62745
0.64926,0.64926
0.67108,0.67108
0.69290,0.69290
0.71471,0.71471
0.73653,0.73653
0.75835,0.75835
0.78016,0.78016
0.80198,0.80198
0.82380,0.82380
0.84561,0.84561
0.86743,0.86743
0.88925,0.88925
0.91106,0.91106
0.93288,0.93288
0.95470,0.95470
0.97651,0.97651
0.99833,0.99833
1.02015,1.02015
1.04196,1.04196
1.06378,1.06378
1.08559,1.08559
1.10741,1.10741
1.12923,1.12923
1.15104,1.15104
1.17286,1.17286
1.19468,1.19468
1.21649,1.21649
1.23831,1.23831
1.26013,1.26013
1.28194,1.28194
1.30376,1.30376
1.32558,1.32558
1.34739,1.34739
1.36921,1.36921
1.39103,1.39103
1.41284,1.41284
1.43466,1.43466
1.45648,1.45648
1.47829,1.47829
1.50011,1.50011
1.52193,1.52193
1.54374,1.54374
1.56556,1.56556
-1.55422,-1.55422
-1.53240,-1.53240
-1.51058,-1.51058
-1.48877,-1.48877
-1.46695,-1.46695
-1.44513,-1.44513
-1.42332,-1.42332
-1.40150,-1.40150
-1.37968,-1.37968
-1.35787,-1.35787
-1.33605,-1.33605
-1.31423,-1.31423
-1.29242,-1.29242
-1.27060,-1.27060
-1.24878,-1.24878
-1.22697,-1.22697
-1.20515,-1.20515
-1.18333,-1.18333
-1.16152,-1.16152
-1.13970,-1.13970
-1.11788,-1.11788
-1.09607,-1.09607
-1.07425,-1.07425
-1.05243,-1.05243
-1.03062,-1.03062
-1.00880,-1.00880
-0.98698,-0.98698
-0.96517,-0.96517
-0.94335,-0.94335
-0.92153,-0.92153
-0.89972,-0.89972
-0.87790,-0.87790
-0.85608,-0.85608
-0.83427,-0.83427
-0.81245,-0.81245
-0.79063,-0.79063
-0.76882,-0.76882
-0.74700,-0.74700
-0.72518,-0.72518
-0.70337,-0.70337
-0.68155,-0.68155
-0.65973,-0.65973
-0.63792,-0.63792
-0.61610,-0.61610
-0.59428,-0.59428
-0.57247,-0.57247
-0.55065,-0.55065
-0.52884,-0.52884
-0.50702,-0.50702
-0.48520,-0.48520
-0.46339,-0.46339
-0.44157,-0.44157
-0.41975,-0.41975
-0.39794,-0.39794
-0.37612,-0.37612
-0.35430,-0.35430
-0.33249,-0.33249
-0.31067,-0.31067
-0.28885,-0.28885
-0.26704,-0.26704
-0.24522,-0.24522
-0.22340,-0.22340
-0.20159,-0.20159
-0.17977,-0.17977
-0.15795,-0.15795
-0.13614,-0.13614
-0.11432,-0.11432
-0.09250,-0.09250
-0.07069,-0.07069
-0.04887,-0.04887
-0.02705,-0.02705
-0.00524,-0.00524
