east_phi,west_phi,east_r,west_r
0.96492,0.96492,35.87500,35.87500
1.00980,1.00980,35.87500,35.87500
1.05468,1.05468,35.87503,35.87503
1.09956,1.09956,35.87503,35.87503
1.14444,1.14444,35.87501,35.87501
1.18932,1.18932,35.87496,35.87496
1.23420,1.23420,35.87500,35.87500
1.27908,1.27908,35.87498,35.87498
1.32396,1.32396,35.87499,35.87499
1.36884,1.36884,35.87505,35.87505
1.41372,1.41372,35.87498,35.87498
1.45860,1.45860,35.87498,35.87498
1.50348,1.50348,35.87496,35.87496
1.54836,1.54836,35.87503,35.87503
-1.54836,-1.54836,35.87503,35.87503
-1.50348,-1.50348,35.87496,35.87496
-1.45860,-1.45860,35.87498,35.87498
-1.41372,-1.41372,35.87498,35.87498
-1.36884,-1.36884,35.87505,35.87505
-1.32396,-1.32396,35.87499,35.87499
-1.27908,-1.27908,35.87498,35.87498
-1.23420,-1.23420,35.87500,35.87500
-1.18932,-1.18932,35.87496,35.87496
-1.14444,-1.14444,35.87501,35.87501
-1.09956,-1.09956,35.87503,35.87503
-1.05468,-1.05468,35.87503,35.87503
-1.00980,-1.00980,35.87500,35.87500
-0.96492,-0.96492,35.87500,35.87500
-0.92004,-0.92004,35.87496,35.87496
-0.87516,-0.87516,35.87503,35.87503
-0.83028,-0.83028,35.87498,35.87498
-0.78540,-0.78540,35.87506,35.87506
-0.74052,-0.74052,35.87498,35.87498
-0.69564,-0.69564,35.87503,35.87503
-0.65076,-0.65076,35.87496,35.87496
-0.60588,-0.60588,35.87500,35.87500
-0.56100,-0.56100,35.87500,35.87500
-0.51612,-0.51612,35.87503,35.87503
-0.47124,-0.47124,35.87503,35.87503
-0.42636,-0.42636,35.87501,35.87501
-0.38148,-0.38148,35.87496,35.87496
-0.33660,-0.33660,35.87500,35.87500
-0.29172,-0.29172,35.87498,35.87498
-0.24684,-0.24684,35.87499,35.87499
-0.20196,-0.20196,35.87505,35.87505
-0.15708,-0.15708,35.87498,35.87498
-0.11220,-0.11220,35.87498,35.87498
-0.06732,-0.06732,35.87496,35.87496
-0.02244,-0.02244,35.87503,35.87503
0.00000,0.00000,37.45500,37.45500
0.04488,0.04488,37.45501,37.45501
0.08976,0.08976,37.45498,37.45498
0.13464,0.13464,37.45498,37.45498
0.17952,0.17952,37.45502,37.45502
0.22440,0.22440,37.45498,37.45498
0.26928,0.26928,37.45497,37.45497
0.31416,0.31416,37.45497,37.45497
0.35904,0.35904,37.45501,37.45501
0.40392,0.40392,37.45501,37.45501
0.44880,0.44880,37.45500,37.45500
0.49368,0.49368,37.45502,37.45502
0.53856,0.53856,37.45498,37.45498
0.58344,0.58344,37.45494,37.45494
0.62832,0.62832,37.45498,37.45498
0.67320,0.67320,37.45499,37.45499
0.71808,0.71808,37.45501,37.45501
0.76296,0.76296,37.45505,37.45505
0.80784,0.80784,37.45505,37.45505
0.85272,0.85272,37.45501,37.45501
0.89760,0.89760,37.45499,37.45499
0.94248,0.94248,37.45498,37.45498
0.98736,0.98736,37.45494,37.45494
1.03224,1.03224,37.45498,37.45498
1.07712,1.07712,37.45502,37.45502
1.12200,1.12200,37.45500,37.45500
1.16688,1.16688,37.45501,37.45501
1.21176,1.21176,37.45501,37.45501
1.25664,1.25664,37.45497,37.45497
1.30152,1.30152,37.45497,37.45497
1.34640,1.34640,37.45498,37.45498
1.39128,1.39128,37.45502,37.45502
1.43616,1.43616,37.45498,37.45498
1.48104,1.48104,37.45498,37.45498
1.52592,1.52592,37.45501,37.45501
1.57080,1.57080,37.45500,37.45500
-1.52592,-1.52592,37.45501,37.45501
-1.48104,-1.48104,37.45498,37.45498
-1.43616,-1.43616,37.45498,37.45498
-1.39128,-1.39128,37.45502,37.45502
-1.34640,-1.34640,37.45498,37.45498
-1.30152,-1.30152,37.45497,37.45497
-1.25664,-1.25664,37.45497,37.45497
-1.21176,-1.21176,37.45501,37.45501
-1.16688,-1.16688,37.45501,37.45501
-1.12200,-1.12200,37.45500,37.45500
-1.07712,-1.07712,37.45502,37.45502
-1.03224,-1.03224,37.45498,37.45498
-0.98736,-0.98736,37.45494,37.45494
-0.94248,-0.94248,37.45498,37.45498
-0.89760,-0.89760,37.45499,37.45499
-0.85272,-0.85272,37.45501,37.45501
-0.80784,-0.80784,37.45505,37.45505
-0.76296,-0.76296,37.45505,37.45505
-0.71808,-0.71808,37.45501,37.45501
-0.67320,-0.67320,37.45499,37.45499
-0.62832,-0.62832,37.45498,37.45498
-0.58344,-0.58344,37.45494,37.45494
-0.53856,-0.53856,37.45498,37.45498
-0.49368,-0.49368,37.45502,37.45502
-0.44880,-0.44880,37.45500,37.45500
-0.40392,-0.40392,37.45501,37.45501
-0.35904,-0.35904,37.45501,37.45501
-0.31416,-0.31416,37.45497,37.45497
-0.26928,-0.26928,37.45497,37.45497
-0.22440,-0.22440,37.45498,37.45498
-0.17952,-0.17952,37.45502,37.45502
-0.13464,-0.13464,37.45498,37.45498
-0.08976,-0.08976,37.45498,37.45498
-0.04488,-0.04488,37.45501,37.45501
0.00000,0.00000,37.45500,37.45500
0.04488,0.04488,37.45501,37.45501
0.08976,0.08976,37.45498,37.45498
0.13464,0.13464,37.45498,37.45498
0.17952,0.17952,37.45502,37.45502
0.22440,0.22440,37.45498,37.45498
0.26928,0.26928,37.45497,37.45497
0.31416,0.31416,37.45497,37.45497
0.35904,0.35904,37.45501,37.45501
0.40392,0.40392,37.45501,37.45501
0.44880,0.44880,37.45500,37.45500
0.49368,0.49368,37.45502,37.45502
0.53856,0.53856,37.45498,37.45498
0.58344,0.58344,37.45494,37.45494
0.62832,0.62832,37.45498,37.45498
0.67320,0.67320,37.45499,37.45499
0.71808,0.71808,37.45501,37.45501
0.76296,0.76296,37.45505,37.45505
0.80784,0.80784,37.45505,37.45505
0.85272,0.85272,37.45501,37.45501
0.89760,0.89760,37.45499,37.45499
0.94248,0.94248,37.45498,37.45498
0.98736,0.98736,37.45494,37.45494
1.03224,1.03224,37.45498,37.45498
1.07712,1.07712,37.45502,37.45502
1.12200,1.12200,37.45500,37.45500
1.16688,1.16688,37.45501,37.45501
1.21176,1.21176,37.45501,37.45501
1.25664,1.25664,37.45497,37.45497
1.30152,1.30152,37.45497,37.45497
1.34640,1.34640,37.45498,37.45498
1.39128,1.39128,37.45502,37.45502
1.43616,1.43616,37.45498,37.45498
1.48104,1.48104,37.45498,37.45498
1.52592,1.52592,37.45501,37.45501
1.57080,1.57080,37.45500,37.45500
-1.52592,-1.52592,37.45501,37.45501
-1.48104,-1.48104,37.45498,37.45498
-1.43616,-1.43616,37.45498,37.45498
-1.39128,-1.39128,37.45502,37.45502
-1.34640,-1.34640,37.45498,37.45498
-1.30152,-1.30152,37.45497,37.45497
-1.25664,-1.25664,37.45497,37.45497
-1.21176,-1.21176,37.45501,37.45501
-1.16688,-1.16688,37.45501,37.45501
-1.12200,-1.12200,37.45500,37.45500
-1.07712,-1.07712,37.45502,37.45502
-1.03224,-1.03224,37.45498,37.45498
-0.98736,-0.98736,37.45494,37.45494
-0.94248,-0.94248,37.45498,37.45498
-0.89760,-0.89760,37.45499,37.45499
-0.85272,-0.85272,37.45501,37.45501
-0.80784,-0.80784,37.45505,37.45505
-0.76296,-0.76296,37.45505,37.45505
-0.71808,-0.71808,37.45501,37.45501
-0.67320,-0.67320,37.45499,37.45499
-0.62832,-0.62832,37.45498,37.45498
-0.58344,-0.58344,37.45494,37.45494
-0.53856,-0.53856,37.45498,37.45498
-0.49368,-0.49368,37.45502,37.45502
-0.44880,-0.44880,37.45500,37.45500
-0.40392,-0.40392,37.45501,37.45501
-0.35904,-0.35904,37.45501,37.45501
-0.31416,-0.31416,37.45497,37.45497
-0.26928,-0.26928,37.45497,37.45497
-0.22440,-0.22440,37.45498,37.45498
-0.17952,-0.17952,37.45502,37.45502
-0.13464,-0.13464,37.45498,37.45498
-0.08976,-0.08976,37.45498,37.45498
-0.04488,-0.04488,37.45501,37.45501
0.01963,-0.21598,39.97501,39.97498
0.05890,-0.17671,39.97503,39.97505
0.09817,-0.13744,39.97499,39.97499
0.13744,-0.09817,39.97499,39.97499
0.17671,-0.05890,39.97505,39.97503
0.21598,-0.01963,39.97498,39.97501
0.25526,0.01963,39.97504,39.97501
0.29452,0.05890,39.97500,39.97503
0.33379,0.09817,39.97497,39.97499
0.37306,0.13744,39.97498,39.97499
0.41233,0.17671,39.97497,39.97505
0.45161,0.21598,39.97498,39.97498
0.49087,0.25526,39.97501,39.97504
0.53014,0.29452,39.97502,39.97500
0.56942,0.33379,39.97500,39.97497
0.60868,0.37306,39.97495,39.97498
0.64795,0.41233,39.97498,39.97497
0.68722,0.45161,39.97502,39.97498
0.72649,0.49087,39.97497,39.97501
0.76576,0.53014,39.97501,39.97502
0.80503,0.56942,39.97501,39.97500
0.84430,0.60868,39.97497,39.97495
0.88357,0.64795,39.97502,39.97498
0.92284,0.68722,39.97498,39.97502
0.96211,0.72649,39.97495,39.97497
1.00138,0.76576,39.97500,39.97501
1.04065,0.80503,39.97502,39.97501
1.07992,0.84430,39.97501,39.97497
1.11919,0.88357,39.97498,39.97502
1.15846,0.92284,39.97497,39.97498
1.19773,0.96211,39.97498,39.97495
1.23700,1.00138,39.97497,39.97500
1.27627,1.04065,39.97500,39.97502
1.31554,1.07992,39.97504,39.97501
1.35481,1.11919,39.97498,39.97498
1.39408,1.15846,39.97505,39.97497
1.43335,1.19773,39.97499,39.97498
1.47262,1.23700,39.97499,39.97497
1.51189,1.27627,39.97503,39.97500
1.55116,1.31554,39.97501,39.97504
-1.55116,1.35481,39.97501,39.97498
-1.51189,1.39408,39.97503,39.97505
-1.47262,1.43335,39.97499,39.97499
-1.43335,1.47262,39.97499,39.97499
-1.39408,1.51189,39.97505,39.97503
-1.35481,1.55116,39.97498,39.97501
-1.31554,-1.55116,39.97504,39.97501
-1.27627,-1.51189,39.97500,39.97503
-1.23700,-1.47262,39.97497,39.97499
-1.19773,-1.43335,39.97498,39.97499
-1.15846,-1.39408,39.97497,39.97505
-1.11919,-1.35481,39.97498,39.97498
-1.07992,-1.31554,39.97501,39.97504
-1.04065,-1.27627,39.97502,39.97500
-1.00138,-1.23700,39.97500,39.97497
-0.96211,-1.19773,39.97495,39.97498
-0.92284,-1.15846,39.97498,39.97497
-0.88357,-1.11919,39.97502,39.97498
-0.84430,-1.07992,39.97497,39.97501
-0.80503,-1.04065,39.97501,39.97502
-0.76576,-1.00138,39.97501,39.97500
-0.72649,-0.96211,39.97497,39.97495
-0.68722,-0.92284,39.97502,39.97498
-0.64795,-0.88357,39.97498,39.97502
-0.60868,-0.84430,39.97495,39.97497
-0.56942,-0.80503,39.97500,39.97501
-0.53014,-0.76576,39.97502,39.97501
-0.49087,-0.72649,39.97501,39.97497
-0.45161,-0.68722,39.97498,39.97502
-0.41233,-0.64795,39.97497,39.97498
-0.37306,-0.60868,39.97498,39.97495
-0.33379,-0.56942,39.97497,39.97500
-0.29452,-0.53014,39.97500,39.97502
-0.25526,-0.49087,39.97504,39.97501
-0.21598,-0.45161,39.97498,39.97498
-0.17671,-0.41233,39.97505,39.97497
-0.13744,-0.37306,39.97499,39.97498
-0.09817,-0.33379,39.97499,39.97497
-0.05890,-0.29452,39.97503,39.97500
-0.01963,-0.25526,39.97501,39.97504
0.01963,-0.21598,39.97501,39.97498
0.05890,-0.17671,39.97503,39.97505
0.09817,-0.13744,39.97499,39.97499
0.13744,-0.09817,39.97499,39.97499
0.17671,-0.05890,39.97505,39.97503
0.21598,-0.01963,39.97498,39.97501
0.25526,0.01963,39.97504,39.97501
0.29452,0.05890,39.97500,39.97503
0.33379,0.09817,39.97497,39.97499
0.37306,0.13744,39.97498,39.97499
0.41233,0.17671,39.97497,39.97505
0.45161,0.21598,39.97498,39.97498
0.49087,0.25526,39.97501,39.97504
0.53014,0.29452,39.97502,39.97500
0.56942,0.33379,39.97500,39.97497
0.60868,0.37306,39.97495,39.97498
0.64795,0.41233,39.97498,39.97497
0.68722,0.45161,39.97502,39.97498
0.72649,0.49087,39.97497,39.97501
0.76576,0.53014,39.97501,39.97502
0.80503,0.56942,39.97501,39.97500
0.84430,0.60868,39.97497,39.97495
0.88357,0.64795,39.97502,39.97498
0.92284,0.68722,39.97498,39.97502
0.96211,0.72649,39.97495,39.97497
1.00138,0.76576,39.97500,39.97501
1.04065,0.80503,39.97502,39.97501
1.07992,0.84430,39.97501,39.97497
1.11919,0.88357,39.97498,39.97502
1.15846,0.92284,39.97497,39.97498
1.19773,0.96211,39.97498,39.97495
1.23700,1.00138,39.97497,39.97500
1.27627,1.04065,39.97500,39.97502
1.31554,1.07992,39.97504,39.97501
1.35481,1.11919,39.97498,39.97498
1.39408,1.15846,39.97505,39.97497
1.43335,1.19773,39.97499,39.97498
1.47262,1.23700,39.97499,39.97497
1.51189,1.27627,39.97503,39.97500
1.55116,1.31554,39.97501,39.97504
-1.55116,1.35481,39.97501,39.97498
-1.51189,1.39408,39.97503,39.97505
-1.47262,1.43335,39.97499,39.97499
-1.43335,1.47262,39.97499,39.97499
-1.39408,1.51189,39.97505,39.97503
-1.35481,1.55116,39.97498,39.97501
-1.31554,-1.55116,39.97504,39.97501
-1.27627,-1.51189,39.97500,39.97503
-1.23700,-1.47262,39.97497,39.97499
-1.19773,-1.43335,39.97498,39.97499
-1.15846,-1.39408,39.97497,39.97505
-1.11919,-1.35481,39.97498,39.97498
-1.07992,-1.31554,39.97501,39.97504
-1.04065,-1.27627,39.97502,39.97500
-1.00138,-1.23700,39.97500,39.97497
-0.96211,-1.19773,39.97495,39.97498
-0.92284,-1.15846,39.97498,39.97497
-0.88357,-1.11919,39.97502,39.97498
-0.84430,-1.07992,39.97497,39.97501
-0.80503,-1.04065,39.97501,39.97502
-0.76576,-1.00138,39.97501,39.97500
-0.72649,-0.96211,39.97497,39.97495
-0.68722,-0.92284,39.97502,39.97498
-0.64795,-0.88357,39.97498,39.97502
-0.60868,-0.84430,39.97495,39.97497
-0.56942,-0.80503,39.97500,39.97501
-0.53014,-0.76576,39.97502,39.97501
-0.49087,-0.72649,39.97501,39.97497
-0.45161,-0.68722,39.97498,39.97502
-0.41233,-0.64795,39.97497,39.97498
-0.37306,-0.60868,39.97498,39.97495
-0.33379,-0.56942,39.97497,39.97500
-0.29452,-0.53014,39.97500,39.97502
-0.25526,-0.49087,39.97504,39.97501
-0.21598,-0.45161,39.97498,39.97498
-0.17671,-0.41233,39.97505,39.97497
-0.13744,-0.37306,39.97499,39.97498
-0.09817,-0.33379,39.97499,39.97497
-0.05890,-0.29452,39.97503,39.97500
-0.01963,-0.25526,39.97501,39.97504
0.00000,-0.23562,41.52000,41.52000
0.03927,-0.19635,41.52001,41.52000
0.07854,-0.15708,41.51999,41.51998
0.11781,-0.11781,41.52000,41.52000
0.15708,-0.07854,41.51998,41.51999
0.19635,-0.03927,41.52000,41.52001
0.23562,0.00000,41.52000,41.52000
0.27489,0.03927,41.51996,41.52001
0.31416,0.07854,41.52004,41.51999
0.35343,0.11781,41.52000,41.52000
0.39270,0.15708,41.52001,41.51998
0.43197,0.19635,41.52002,41.52000
0.47124,0.23562,41.52001,41.52000
0.51051,0.27489,41.51999,41.51996
0.54978,0.31416,41.51996,41.52004
0.58905,0.35343,41.52000,41.52000
0.62832,0.39270,41.51999,41.52001
0.66759,0.43197,41.52004,41.52002
0.70686,0.47124,41.52004,41.52001
0.74613,0.51051,41.52002,41.51999
0.78540,0.54978,41.52004,41.51996
0.82467,0.58905,41.52002,41.52000
0.86394,0.62832,41.52004,41.51999
0.90321,0.66759,41.52004,41.52004
0.94248,0.70686,41.51999,41.52004
0.98175,0.74613,41.52000,41.52002
1.02102,0.78540,41.51996,41.52004
1.06029,0.82467,41.51999,41.52002
1.09956,0.86394,41.52001,41.52004
1.13883,0.90321,41.52002,41.52004
1.17810,0.94248,41.52001,41.51999
1.21737,0.98175,41.52000,41.52000
1.25664,1.02102,41.52004,41.51996
1.29591,1.06029,41.51996,41.51999
1.33518,1.09956,41.52000,41.52001
1.37445,1.13883,41.52000,41.52002
1.41372,1.17810,41.51998,41.52001
1.45299,1.21737,41.52000,41.52000
1.49226,1.25664,41.51999,41.52004
1.53153,1.29591,41.52001,41.51996
1.57080,1.33518,41.52000,41.52000
-1.53153,1.37445,41.52001,41.52000
-1.49226,1.41372,41.51999,41.51998
-1.45299,1.45299,41.52000,41.52000
-1.41372,1.49226,41.51998,41.51999
-1.37445,1.53153,41.52000,41.52001
-1.33518,1.57080,41.52000,41.52000
-1.29591,-1.53153,41.51996,41.52001
-1.25664,-1.49226,41.52004,41.51999
-1.21737,-1.45299,41.52000,41.52000
-1.17810,-1.41372,41.52001,41.51998
-1.13883,-1.37445,41.52002,41.52000
-1.09956,-1.33518,41.52001,41.52000
-1.06029,-1.29591,41.51999,41.51996
-1.02102,-1.25664,41.51996,41.52004
-0.98175,-1.21737,41.52000,41.52000
-0.94248,-1.17810,41.51999,41.52001
-0.90321,-1.13883,41.52004,41.52002
-0.86394,-1.09956,41.52004,41.52001
-0.82467,-1.06029,41.52002,41.51999
-0.78540,-1.02102,41.52004,41.51996
-0.74613,-0.98175,41.52002,41.52000
-0.70686,-0.94248,41.52004,41.51999
-0.66759,-0.90321,41.52004,41.52004
-0.62832,-0.86394,41.51999,41.52004
-0.58905,-0.82467,41.52000,41.52002
-0.54978,-0.78540,41.51996,41.52004
-0.51051,-0.74613,41.51999,41.52002
-0.47124,-0.70686,41.52001,41.52004
-0.43197,-0.66759,41.52002,41.52004
-0.39270,-0.62832,41.52001,41.51999
-0.35343,-0.58905,41.52000,41.52000
-0.31416,-0.54978,41.52004,41.51996
-0.27489,-0.51051,41.51996,41.51999
-0.23562,-0.47124,41.52000,41.52001
-0.19635,-0.43197,41.52000,41.52002
-0.15708,-0.39270,41.51998,41.52001
-0.11781,-0.35343,41.52000,41.52000
-0.07854,-0.31416,41.51999,41.52004
-0.03927,-0.27489,41.52001,41.51996
0.00000,-0.23562,41.52000,41.52000
0.03927,-0.19635,41.52001,41.52000
0.07854,-0.15708,41.51999,41.51998
0.11781,-0.11781,41.52000,41.52000
0.15708,-0.07854,41.51998,41.51999
0.19635,-0.03927,41.52000,41.52001
0.23562,0.00000,41.52000,41.52000
0.27489,0.03927,41.51996,41.52001
0.31416,0.07854,41.52004,41.51999
0.35343,0.11781,41.52000,41.52000
0.39270,0.15708,41.52001,41.51998
0.43197,0.19635,41.52002,41.52000
0.47124,0.23562,41.52001,41.52000
0.51051,0.27489,41.51999,41.51996
0.54978,0.31416,41.51996,41.52004
0.58905,0.35343,41.52000,41.52000
0.62832,0.39270,41.51999,41.52001
0.66759,0.43197,41.52004,41.52002
0.70686,0.47124,41.52004,41.52001
0.74613,0.51051,41.52002,41.51999
0.78540,0.54978,41.52004,41.51996
0.82467,0.58905,41.52002,41.52000
0.86394,0.62832,41.52004,41.51999
0.90321,0.66759,41.52004,41.52004
0.94248,0.70686,41.51999,41.52004
0.98175,0.74613,41.52000,41.52002
1.02102,0.78540,41.51996,41.52004
1.06029,0.82467,41.51999,41.52002
1.09956,0.86394,41.52001,41.52004
1.13883,0.90321,41.52002,41.52004
1.17810,0.94248,41.52001,41.51999
1.21737,0.98175,41.52000,41.52000
1.25664,1.02102,41.52004,41.51996
1.29591,1.06029,41.51996,41.51999
1.33518,1.09956,41.52000,41.52001
1.37445,1.13883,41.52000,41.52002
1.41372,1.17810,41.51998,41.52001
1.45299,1.21737,41.52000,41.52000
1.49226,1.25664,41.51999,41.52004
1.53153,1.29591,41.52001,41.51996
1.57080,1.33518,41.52000,41.52000
-1.53153,1.37445,41.52001,41.52000
-1.49226,1.41372,41.51999,41.51998
-1.45299,1.45299,41.52000,41.52000
-1.41372,1.49226,41.51998,41.51999
-1.37445,1.53153,41.52000,41.52001
-1.33518,1.57080,41.52000,41.52000
-1.29591,-1.53153,41.51996,41.52001
-1.25664,-1.49226,41.52004,41.51999
-1.21737,-1.45299,41.52000,41.52000
-1.17810,-1.41372,41.52001,41.51998
-1.13883,-1.37445,41.52002,41.52000
-1.09956,-1.33518,41.52001,41.52000
-1.06029,-1.29591,41.51999,41.51996
-1.02102,-1.25664,41.51996,41.52004
-0.98175,-1.21737,41.52000,41.52000
-0.94248,-1.17810,41.51999,41.52001
-0.90321,-1.13883,41.52004,41.52002
-0.86394,-1.09956,41.52004,41.52001
-0.82467,-1.06029,41.52002,41.51999
-0.78540,-1.02102,41.52004,41.51996
-0.74613,-0.98175,41.52002,41.52000
-0.70686,-0.94248,41.52004,41.51999
-0.66759,-0.90321,41.52004,41.52004
-0.62832,-0.86394,41.51999,41.52004
-0.58905,-0.82467,41.52000,41.52002
-0.54978,-0.78540,41.51996,41.52004
-0.51051,-0.74613,41.51999,41.52002
-0.47124,-0.70686,41.52001,41.52004
-0.43197,-0.66759,41.52002,41.52004
-0.39270,-0.62832,41.52001,41.51999
-0.35343,-0.58905,41.52000,41.52000
-0.31416,-0.54978,41.52004,41.51996
-0.27489,-0.51051,41.51996,41.51999
-0.23562,-0.47124,41.52000,41.52001
-0.19635,-0.43197,41.52000,41.52002
-0.15708,-0.39270,41.51998,41.52001
-0.11781,-0.35343,41.52000,41.52000
-0.07854,-0.31416,41.51999,41.52004
-0.03927,-0.27489,41.52001,41.51996
0.01963,-0.21598,43.12001,43.11996
0.05890,-0.17671,43.11999,43.12003
0.09817,-0.13744,43.12003,43.11995
0.13744,-0.09817,43.11995,43.12003
0.17671,-0.05890,43.12003,43.11999
0.21598,-0.01963,43.11996,43.12001
0.25525,0.01963,43.12002,43.12001
0.29452,0.05890,43.12004,43.11999
0.33379,0.09817,43.11996,43.12003
0.37306,0.13744,43.12002,43.11995
0.41233,0.17671,43.11998,43.12003
0.45161,0.21598,43.11997,43.11996
0.49087,0.25525,43.11995,43.12002
0.53014,0.29452,43.11997,43.12004
0.56941,0.33379,43.11997,43.11996
0.60868,0.37306,43.11999,43.12002
0.64795,0.41233,43.12001,43.11998
0.68722,0.45161,43.11997,43.11997
0.72649,0.49087,43.12005,43.11995
0.76576,0.53014,43.11998,43.11997
0.80503,0.56941,43.11998,43.11997
0.84430,0.60868,43.12005,43.11999
0.88357,0.64795,43.11997,43.12001
0.92284,0.68722,43.12001,43.11997
0.96211,0.72649,43.11999,43.12005
1.00138,0.76576,43.11997,43.11998
1.04065,0.80503,43.11997,43.11998
1.07992,0.84430,43.11995,43.12005
1.11919,0.88357,43.11997,43.11997
1.15846,0.92284,43.11998,43.12001
1.19773,0.96211,43.12002,43.11999
1.23700,1.00138,43.11996,43.11997
1.27627,1.04065,43.12004,43.11997
1.31554,1.07992,43.12002,43.11995
1.35481,1.11919,43.11996,43.11997
1.39408,1.15846,43.12003,43.11998
1.43335,1.19773,43.11995,43.12002
1.47262,1.23700,43.12003,43.11996
1.51189,1.27627,43.11999,43.12004
1.55116,1.31554,43.12001,43.12002
-1.55116,1.35481,43.12001,43.11996
-1.51189,1.39408,43.11999,43.12003
-1.47262,1.43335,43.12003,43.11995
-1.43335,1.47262,43.11995,43.12003
-1.39408,1.51189,43.12003,43.11999
-1.35481,1.55116,43.11996,43.12001
-1.31554,-1.55116,43.12002,43.12001
-1.27627,-1.51189,43.12004,43.11999
-1.23700,-1.47262,43.11996,43.12003
-1.19773,-1.43335,43.12002,43.11995
-1.15846,-1.39408,43.11998,43.12003
-1.11919,-1.35481,43.11997,43.11996
-1.07992,-1.31554,43.11995,43.12002
-1.04065,-1.27627,43.11997,43.12004
-1.00138,-1.23700,43.11997,43.11996
-0.96211,-1.19773,43.11999,43.12002
-0.92284,-1.15846,43.12001,43.11998
-0.88357,-1.11919,43.11997,43.11997
-0.84430,-1.07992,43.12005,43.11995
-0.80503,-1.04065,43.11998,43.11997
-0.76576,-1.00138,43.11998,43.11997
-0.72649,-0.96211,43.12005,43.11999
-0.68722,-0.92284,43.11997,43.12001
-0.64795,-0.88357,43.12001,43.11997
-0.60868,-0.84430,43.11999,43.12005
-0.56941,-0.80503,43.11997,43.11998
-0.53014,-0.76576,43.11997,43.11998
-0.49087,-0.72649,43.11995,43.12005
-0.45161,-0.68722,43.11997,43.11997
-0.41233,-0.64795,43.11998,43.12001
-0.37306,-0.60868,43.12002,43.11999
-0.33379,-0.56941,43.11996,43.11997
-0.29452,-0.53014,43.12004,43.11997
-0.25525,-0.49087,43.12002,43.11995
-0.21598,-0.45161,43.11996,43.11997
-0.17671,-0.41233,43.12003,43.11998
-0.13744,-0.37306,43.11995,43.12002
-0.09817,-0.33379,43.12003,43.11996
-0.05890,-0.29452,43.11999,43.12004
-0.01963,-0.25525,43.12001,43.12002
0.01963,-0.21598,43.12001,43.11996
0.05890,-0.17671,43.11999,43.12003
0.09817,-0.13744,43.12003,43.11995
0.13744,-0.09817,43.11995,43.12003
0.17671,-0.05890,43.12003,43.11999
0.21598,-0.01963,43.11996,43.12001
0.25525,0.01963,43.12002,43.12001
0.29452,0.05890,43.12004,43.11999
0.33379,0.09817,43.11996,43.12003
0.37306,0.13744,43.12002,43.11995
0.41233,0.17671,43.11998,43.12003
0.45161,0.21598,43.11997,43.11996
0.49087,0.25525,43.11995,43.12002
0.53014,0.29452,43.11997,43.12004
0.56941,0.33379,43.11997,43.11996
0.60868,0.37306,43.11999,43.12002
0.64795,0.41233,43.12001,43.11998
0.68722,0.45161,43.11997,43.11997
0.72649,0.49087,43.12005,43.11995
0.76576,0.53014,43.11998,43.11997
0.80503,0.56941,43.11998,43.11997
0.84430,0.60868,43.12005,43.11999
0.88357,0.64795,43.11997,43.12001
0.92284,0.68722,43.12001,43.11997
0.96211,0.72649,43.11999,43.12005
1.00138,0.76576,43.11997,43.11998
1.04065,0.80503,43.11997,43.11998
1.07992,0.84430,43.11995,43.12005
1.11919,0.88357,43.11997,43.11997
1.15846,0.92284,43.11998,43.12001
1.19773,0.96211,43.12002,43.11999
1.23700,1.00138,43.11996,43.11997
1.27627,1.04065,43.12004,43.11997
1.31554,1.07992,43.12002,43.11995
1.35481,1.11919,43.11996,43.11997
1.39408,1.15846,43.12003,43.11998
1.43335,1.19773,43.11995,43.12002
1.47262,1.23700,43.12003,43.11996
1.51189,1.27627,43.11999,43.12004
1.55116,1.31554,43.12001,43.12002
-1.55116,1.35481,43.12001,43.11996
-1.51189,1.39408,43.11999,43.12003
-1.47262,1.43335,43.12003,43.11995
-1.43335,1.47262,43.11995,43.12003
-1.39408,1.51189,43.12003,43.11999
-1.35481,1.55116,43.11996,43.12001
-1.31554,-1.55116,43.12002,43.12001
-1.27627,-1.51189,43.12004,43.11999
-1.23700,-1.47262,43.11996,43.12003
-1.19773,-1.43335,43.12002,43.11995
-1.15846,-1.39408,43.11998,43.12003
-1.11919,-1.35481,43.11997,43.11996
-1.07992,-1.31554,43.11995,43.12002
-1.04065,-1.27627,43.11997,43.12004
-1.00138,-1.23700,43.11997,43.11996
-0.96211,-1.19773,43.11999,43.12002
-0.92284,-1.15846,43.12001,43.11998
-0.88357,-1.11919,43.11997,43.11997
-0.84430,-1.07992,43.12005,43.11995
-0.80503,-1.04065,43.11998,43.11997
-0.76576,-1.00138,43.11998,43.11997
-0.72649,-0.96211,43.12005,43.11999
-0.68722,-0.92284,43.11997,43.12001
-0.64795,-0.88357,43.12001,43.11997
-0.60868,-0.84430,43.11999,43.12005
-0.56941,-0.80503,43.11997,43.11998
-0.53014,-0.76576,43.11997,43.11998
-0.49087,-0.72649,43.11995,43.12005
-0.45161,-0.68722,43.11997,43.11997
-0.41233,-0.64795,43.11998,43.12001
-0.37306,-0.60868,43.12002,43.11999
-0.33379,-0.56941,43.11996,43.11997
-0.29452,-0.53014,43.12004,43.11997
-0.25525,-0.49087,43.12002,43.11995
-0.21598,-0.45161,43.11996,43.11997
-0.17671,-0.41233,43.12003,43.11998
